"Classe","Nome Corso","Ateneo","Anno accademico","Descrizione indicatore","ID Indicatore","Numeratore","Denominatore"
"L-8 - Ingegneria dell'informazione","0380106200800001 - Ingegneria Elettronica e Informatica","Università di Ferrara","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","56.000","93.000"
"L-8 - Ingegneria dell'informazione","0380106200800001 - Ingegneria Elettronica e Informatica","Università di Ferrara","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","74.000"
"L-8 - Ingegneria dell'informazione","0380106200800001 - Ingegneria Elettronica e Informatica","Università di Ferrara","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","49.000","81.000"
"L-8 - Ingegneria dell'informazione","0380106200800001 - Ingegneria Elettronica e Informatica","Università di Ferrara","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","53.000","98.000"
"L-8 - Ingegneria dell'informazione","0380106200800001 - Ingegneria Elettronica e Informatica","Università di Ferrara","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","44.000","81.000"
"L-8 - Ingegneria dell'informazione","0420106200800006 - Ingegneria Biomedica","Politecnica delle Marche","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","47.000","102.000"
"L-8 - Ingegneria dell'informazione","0420106200800006 - Ingegneria Biomedica","Politecnica delle Marche","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","61.000","114.000"
"L-8 - Ingegneria dell'informazione","0420106200800006 - Ingegneria Biomedica","Politecnica delle Marche","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","78.000","137.000"
"L-8 - Ingegneria dell'informazione","0420106200800006 - Ingegneria Biomedica","Politecnica delle Marche","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","73.000","132.000"
"L-8 - Ingegneria dell'informazione","0420106200800006 - Ingegneria Biomedica","Politecnica delle Marche","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","55.000","109.000"
"L-8 - Ingegneria dell'informazione","0420106200800006 - Ingegneria Biomedica","Politecnica delle Marche","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","55.000","113.000"
"L-8 - Ingegneria dell'informazione","0420106200800010 - Ingegneria Informatica e dell'Automazione","Politecnica delle Marche","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","46.000","118.000"
"L-8 - Ingegneria dell'informazione","0420106200800010 - Ingegneria Informatica e dell'Automazione","Politecnica delle Marche","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","69.000","125.000"
"L-8 - Ingegneria dell'informazione","0420106200800010 - Ingegneria Informatica e dell'Automazione","Politecnica delle Marche","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","53.000","97.000"
"L-8 - Ingegneria dell'informazione","0420106200800010 - Ingegneria Informatica e dell'Automazione","Politecnica delle Marche","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","54.000","115.000"
"L-8 - Ingegneria dell'informazione","0420106200800010 - Ingegneria Informatica e dell'Automazione","Politecnica delle Marche","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","52.000","114.000"
"L-8 - Ingegneria dell'informazione","0420106200800010 - Ingegneria Informatica e dell'Automazione","Politecnica delle Marche","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","38.000","101.000"
"L-8 - Ingegneria dell'informazione","0420106200800014 - INGEGNERIA ELETTRONICA E DELLE TECNOLOGIE DIGITALI ","Politecnica delle Marche","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","40.000"
"L-8 - Ingegneria dell'informazione","0420106200800014 - INGEGNERIA ELETTRONICA E DELLE TECNOLOGIE DIGITALI ","Politecnica delle Marche","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","40.000"
"L-8 - Ingegneria dell'informazione","0420106200800014 - INGEGNERIA ELETTRONICA E DELLE TECNOLOGIE DIGITALI ","Politecnica delle Marche","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","44.000"
"L-8 - Ingegneria dell'informazione","0420106200800014 - INGEGNERIA ELETTRONICA E DELLE TECNOLOGIE DIGITALI ","Politecnica delle Marche","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","31.000"
"L-8 - Ingegneria dell'informazione","0420106200800014 - INGEGNERIA ELETTRONICA E DELLE TECNOLOGIE DIGITALI ","Politecnica delle Marche","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","39.000"
"L-8 - Ingegneria dell'informazione","0420106200800014 - INGEGNERIA ELETTRONICA E DELLE TECNOLOGIE DIGITALI ","Politecnica delle Marche","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","29.000"
"L-8 - Ingegneria dell'informazione","0420106200800015 - INGEGNERIA DELL’INFORMAZIONE PER VIDEOGAME E REALTÀ VIRTUALE","Politecnica delle Marche","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","11.000"
"L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","Politecnica delle Marche","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","3.000"
"L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","Politecnica delle Marche","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","9.000"
"L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","Politecnica delle Marche","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","6.000"
"L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","Politecnica delle Marche","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","16.000"
"L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","Politecnica delle Marche","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","3.000","11.000"
"L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","Politecnica delle Marche","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","4.000"
"L-8 - Ingegneria dell'informazione","0480106200800001 - Ingegneria Elettronica ","Università di Firenze","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","28.000","63.000"
"L-8 - Ingegneria dell'informazione","0480106200800001 - Ingegneria Elettronica ","Università di Firenze","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","92.000"
"L-8 - Ingegneria dell'informazione","0480106200800001 - Ingegneria Elettronica ","Università di Firenze","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","63.000"
"L-8 - Ingegneria dell'informazione","0480106200800001 - Ingegneria Elettronica ","Università di Firenze","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","76.000"
"L-8 - Ingegneria dell'informazione","0480106200800001 - Ingegneria Elettronica ","Università di Firenze","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","54.000"
"L-8 - Ingegneria dell'informazione","0480106200800001 - Ingegneria Elettronica ","Università di Firenze","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","43.000"
"L-8 - Ingegneria dell'informazione","0480106200800002 - Ingegneria Informatica","Università di Firenze","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","36.000","76.000"
"L-8 - Ingegneria dell'informazione","0480106200800002 - Ingegneria Informatica","Università di Firenze","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","66.000"
"L-8 - Ingegneria dell'informazione","0480106200800002 - Ingegneria Informatica","Università di Firenze","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","71.000"
"L-8 - Ingegneria dell'informazione","0480106200800002 - Ingegneria Informatica","Università di Firenze","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","70.000"
"L-8 - Ingegneria dell'informazione","0480106200800002 - Ingegneria Informatica","Università di Firenze","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","103.000"
"L-8 - Ingegneria dell'informazione","0480106200800002 - Ingegneria Informatica","Università di Firenze","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","88.000"
"L-8 - Ingegneria dell'informazione","0480106200800003 - Ingegneria Biomedica","Università di Firenze","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","21.000"
"L-8 - Ingegneria dell'informazione","0480106200800003 - Ingegneria Biomedica","Università di Firenze","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000","35.000"
"L-8 - Ingegneria dell'informazione","0480106200800003 - Ingegneria Biomedica","Università di Firenze","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","53.000"
"L-8 - Ingegneria dell'informazione","0500106200800003 - Ingegneria Informatica","Università di Pisa","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","79.000"
"L-8 - Ingegneria dell'informazione","0500106200800003 - Ingegneria Informatica","Università di Pisa","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","36.000","108.000"
"L-8 - Ingegneria dell'informazione","0500106200800003 - Ingegneria Informatica","Università di Pisa","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","38.000","87.000"
"L-8 - Ingegneria dell'informazione","0500106200800003 - Ingegneria Informatica","Università di Pisa","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","25.000","88.000"
"L-8 - Ingegneria dell'informazione","0500106200800003 - Ingegneria Informatica","Università di Pisa","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","107.000"
"L-8 - Ingegneria dell'informazione","0500106200800003 - Ingegneria Informatica","Università di Pisa","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","37.000","115.000"
"L-8 - Ingegneria dell'informazione","0500106200800004 - Ingegneria Elettronica","Università di Pisa","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000","57.000"
"L-8 - Ingegneria dell'informazione","0500106200800004 - Ingegneria Elettronica","Università di Pisa","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","42.000"
"L-8 - Ingegneria dell'informazione","0500106200800004 - Ingegneria Elettronica","Università di Pisa","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","56.000"
"L-8 - Ingegneria dell'informazione","0500106200800004 - Ingegneria Elettronica","Università di Pisa","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","59.000"
"L-8 - Ingegneria dell'informazione","0500106200800004 - Ingegneria Elettronica","Università di Pisa","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","45.000"
"L-8 - Ingegneria dell'informazione","0500106200800004 - Ingegneria Elettronica","Università di Pisa","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","48.000"
"L-8 - Ingegneria dell'informazione","0500106200800005 - Ingegneria delle Telecomunicazioni","Università di Pisa","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","3.000","17.000"
"L-8 - Ingegneria dell'informazione","0500106200800005 - Ingegneria delle Telecomunicazioni","Università di Pisa","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","18.000"
"L-8 - Ingegneria dell'informazione","0500106200800005 - Ingegneria delle Telecomunicazioni","Università di Pisa","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","16.000"
"L-8 - Ingegneria dell'informazione","0500106200800005 - Ingegneria delle Telecomunicazioni","Università di Pisa","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","3.000","14.000"
"L-8 - Ingegneria dell'informazione","0500106200800005 - Ingegneria delle Telecomunicazioni","Università di Pisa","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","19.000"
"L-8 - Ingegneria dell'informazione","0500106200800005 - Ingegneria delle Telecomunicazioni","Università di Pisa","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000","15.000"
"L-8 - Ingegneria dell'informazione","0500106200800009 - Ingegneria Biomedica","Università di Pisa","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000","135.000"
"L-8 - Ingegneria dell'informazione","0500106200800009 - Ingegneria Biomedica","Università di Pisa","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","40.000","140.000"
"L-8 - Ingegneria dell'informazione","0500106200800009 - Ingegneria Biomedica","Università di Pisa","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","50.000","135.000"
"L-8 - Ingegneria dell'informazione","0500106200800009 - Ingegneria Biomedica","Università di Pisa","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","36.000","110.000"
"L-8 - Ingegneria dell'informazione","0500106200800009 - Ingegneria Biomedica","Università di Pisa","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","42.000","144.000"
"L-8 - Ingegneria dell'informazione","0500106200800009 - Ingegneria Biomedica","Università di Pisa","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000","94.000"
"L-8 - Ingegneria dell'informazione","0520106200800002 - Ingegneria informatica e dell'informazione","Università di Siena","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","20.000"
"L-8 - Ingegneria dell'informazione","0520106200800002 - Ingegneria informatica e dell'informazione","Università di Siena","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","23.000"
"L-8 - Ingegneria dell'informazione","0520106200800002 - Ingegneria informatica e dell'informazione","Università di Siena","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","35.000"
"L-8 - Ingegneria dell'informazione","0520106200800002 - Ingegneria informatica e dell'informazione","Università di Siena","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","42.000"
"L-8 - Ingegneria dell'informazione","0520106200800002 - Ingegneria informatica e dell'informazione","Università di Siena","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","27.000"
"L-8 - Ingegneria dell'informazione","0520106200800002 - Ingegneria informatica e dell'informazione","Università di Siena","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000","35.000"
"L-8 - Ingegneria dell'informazione","0520106200800004 - Ingegneria gestionale","Università di Siena","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","51.000"
"L-8 - Ingegneria dell'informazione","0520106200800004 - Ingegneria gestionale","Università di Siena","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","37.000"
"L-8 - Ingegneria dell'informazione","0520106200800004 - Ingegneria gestionale","Università di Siena","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","40.000"
"L-8 - Ingegneria dell'informazione","0520106200800004 - Ingegneria gestionale","Università di Siena","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","32.000"
"L-8 - Ingegneria dell'informazione","0520106200800004 - Ingegneria gestionale","Università di Siena","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","30.000"
"L-8 - Ingegneria dell'informazione","0520106200800004 - Ingegneria gestionale","Università di Siena","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","33.000"
"L-8 - Ingegneria dell'informazione","0540106200800001 - Ingegneria Informatica ed Elettronica","Università di Perugia","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","39.000","72.000"
"L-8 - Ingegneria dell'informazione","0540106200800001 - Ingegneria Informatica ed Elettronica","Università di Perugia","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","45.000","64.000"
"L-8 - Ingegneria dell'informazione","0540106200800001 - Ingegneria Informatica ed Elettronica","Università di Perugia","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","52.000"
"L-8 - Ingegneria dell'informazione","0540106200800001 - Ingegneria Informatica ed Elettronica","Università di Perugia","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","82.000"
"L-8 - Ingegneria dell'informazione","0540106200800001 - Ingegneria Informatica ed Elettronica","Università di Perugia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","55.000"
"L-8 - Ingegneria dell'informazione","0540106200800001 - Ingegneria Informatica ed Elettronica","Università di Perugia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","77.000"
"L-8 - Ingegneria dell'informazione","0540106200800002 - Ingegneria gestionale","Università di Perugia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000","26.000"
"L-8 - Ingegneria dell'informazione","0580106200800004 - Ingegneria Informatica e Automatica","La Sapienza","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","95.000","189.000"
"L-8 - Ingegneria dell'informazione","0580106200800004 - Ingegneria Informatica e Automatica","La Sapienza","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","101.000","172.000"
"L-8 - Ingegneria dell'informazione","0580106200800004 - Ingegneria Informatica e Automatica","La Sapienza","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","106.000","181.000"
"L-8 - Ingegneria dell'informazione","0580106200800004 - Ingegneria Informatica e Automatica","La Sapienza","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","120.000","210.000"
"L-8 - Ingegneria dell'informazione","0580106200800004 - Ingegneria Informatica e Automatica","La Sapienza","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","89.000","218.000"
"L-8 - Ingegneria dell'informazione","0580106200800004 - Ingegneria Informatica e Automatica","La Sapienza","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","143.000","259.000"
"L-8 - Ingegneria dell'informazione","0580106200800007 - Ingegneria Elettronica","La Sapienza","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","47.000"
"L-8 - Ingegneria dell'informazione","0580106200800007 - Ingegneria Elettronica","La Sapienza","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","40.000"
"L-8 - Ingegneria dell'informazione","0580106200800007 - Ingegneria Elettronica","La Sapienza","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","47.000"
"L-8 - Ingegneria dell'informazione","0580106200800007 - Ingegneria Elettronica","La Sapienza","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","28.000","57.000"
"L-8 - Ingegneria dell'informazione","0580106200800007 - Ingegneria Elettronica","La Sapienza","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","55.000"
"L-8 - Ingegneria dell'informazione","0580106200800007 - Ingegneria Elettronica","La Sapienza","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","75.000"
"L-8 - Ingegneria dell'informazione","0580106200800008 - Ingegneria dell'Informazione","La Sapienza","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","33.000"
"L-8 - Ingegneria dell'informazione","0580106200800008 - Ingegneria dell'Informazione","La Sapienza","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","24.000"
"L-8 - Ingegneria dell'informazione","0580106200800008 - Ingegneria dell'Informazione","La Sapienza","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","33.000"
"L-8 - Ingegneria dell'informazione","0580106200800008 - Ingegneria dell'Informazione","La Sapienza","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","30.000"
"L-8 - Ingegneria dell'informazione","0580106200800008 - Ingegneria dell'Informazione","La Sapienza","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","24.000"
"L-8 - Ingegneria dell'informazione","0580106200800008 - Ingegneria dell'Informazione","La Sapienza","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","29.000"
"L-8 - Ingegneria dell'informazione","0580106200800010 - Ingegneria delle Comunicazioni","La Sapienza","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000","13.000"
"L-8 - Ingegneria dell'informazione","0580106200800010 - Ingegneria delle Comunicazioni","La Sapienza","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","11.000"
"L-8 - Ingegneria dell'informazione","0580106200800010 - Ingegneria delle Comunicazioni","La Sapienza","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","16.000"
"L-8 - Ingegneria dell'informazione","0580106200800010 - Ingegneria delle Comunicazioni","La Sapienza","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","21.000"
"L-8 - Ingegneria dell'informazione","0580106200800010 - Ingegneria delle Comunicazioni","La Sapienza","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","19.000"
"L-8 - Ingegneria dell'informazione","0580106200800010 - Ingegneria delle Comunicazioni","La Sapienza","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","14.000"
"L-8 - Ingegneria dell'informazione","0580106200800011 - Ingegneria Gestionale","La Sapienza","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","142.000","268.000"
"L-8 - Ingegneria dell'informazione","0580106200800011 - Ingegneria Gestionale","La Sapienza","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","195.000","283.000"
"L-8 - Ingegneria dell'informazione","0580106200800011 - Ingegneria Gestionale","La Sapienza","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","210.000","303.000"
"L-8 - Ingegneria dell'informazione","0580106200800011 - Ingegneria Gestionale","La Sapienza","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","194.000","285.000"
"L-8 - Ingegneria dell'informazione","0580106200800011 - Ingegneria Gestionale","La Sapienza","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","157.000","288.000"
"L-8 - Ingegneria dell'informazione","0580106200800011 - Ingegneria Gestionale","La Sapienza","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","182.000","308.000"
"L-8 - Ingegneria dell'informazione","0580206200800001 - Ingegneria di Internet","Tor Vergata","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","7.000"
"L-8 - Ingegneria dell'informazione","0580206200800001 - Ingegneria di Internet","Tor Vergata","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","12.000"
"L-8 - Ingegneria dell'informazione","0580206200800001 - Ingegneria di Internet","Tor Vergata","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","8.000"
"L-8 - Ingegneria dell'informazione","0580206200800001 - Ingegneria di Internet","Tor Vergata","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","11.000"
"L-8 - Ingegneria dell'informazione","0580206200800001 - Ingegneria di Internet","Tor Vergata","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","0.000","5.000"
"L-8 - Ingegneria dell'informazione","0580206200800001 - Ingegneria di Internet","Tor Vergata","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000","8.000"
"L-8 - Ingegneria dell'informazione","0580206200800002 - Ingegneria Informatica","Tor Vergata","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","25.000","80.000"
"L-8 - Ingegneria dell'informazione","0580206200800002 - Ingegneria Informatica","Tor Vergata","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","60.000"
"L-8 - Ingegneria dell'informazione","0580206200800002 - Ingegneria Informatica","Tor Vergata","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","72.000"
"L-8 - Ingegneria dell'informazione","0580206200800002 - Ingegneria Informatica","Tor Vergata","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000","78.000"
"L-8 - Ingegneria dell'informazione","0580206200800002 - Ingegneria Informatica","Tor Vergata","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","75.000"
"L-8 - Ingegneria dell'informazione","0580206200800002 - Ingegneria Informatica","Tor Vergata","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","31.000","104.000"
"L-8 - Ingegneria dell'informazione","0580206200800004 - Ingegneria Elettronica","Tor Vergata","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","31.000"
"L-8 - Ingegneria dell'informazione","0580206200800004 - Ingegneria Elettronica","Tor Vergata","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","39.000"
"L-8 - Ingegneria dell'informazione","0580206200800004 - Ingegneria Elettronica","Tor Vergata","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","22.000"
"L-8 - Ingegneria dell'informazione","0580206200800004 - Ingegneria Elettronica","Tor Vergata","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","33.000"
"L-8 - Ingegneria dell'informazione","0580206200800004 - Ingegneria Elettronica","Tor Vergata","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","26.000"
"L-8 - Ingegneria dell'informazione","0580206200800004 - Ingegneria Elettronica","Tor Vergata","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","24.000"
"L-8 - Ingegneria dell'informazione","0580706200800002 - Ingegneria Informatica e dell'Intelligenza Artificiale","Roma Tre","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","50.000","109.000"
"L-8 - Ingegneria dell'informazione","0580706200800002 - Ingegneria Informatica e dell'Intelligenza Artificiale","Roma Tre","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","54.000","144.000"
"L-8 - Ingegneria dell'informazione","0580706200800002 - Ingegneria Informatica e dell'Intelligenza Artificiale","Roma Tre","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","61.000","129.000"
"L-8 - Ingegneria dell'informazione","0580706200800002 - Ingegneria Informatica e dell'Intelligenza Artificiale","Roma Tre","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","54.000","115.000"
"L-8 - Ingegneria dell'informazione","0580706200800002 - Ingegneria Informatica e dell'Intelligenza Artificiale","Roma Tre","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","48.000","152.000"
