"Ateneo","Anno accademico","Classe","Nome Corso","ID Indicatore","Descrizione indicatore","Numeratore"
"Università di Verona","2022","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","120.000"
"Università di Verona","2022","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","63.000"
"Università di Verona","2022","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","170.000"
"Università di Verona","2023","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","253.000"
"Università di Verona","2023","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC00b","Immatricolati puri ** (L; LMCU)","193.000"
"Università di Verona","2023","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","107.000"
"Università di Verona","2023","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","35.000"
"Università di Verona","2023","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","154.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","173.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC00b","Immatricolati puri ** (L; LMCU)","146.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","29.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","103.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","54.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","121.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230107320800001 - Ingegneria dei Sistemi Robotici e Intelligenti ","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","50.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230107320800001 - Ingegneria dei Sistemi Robotici e Intelligenti ","iC00b","Immatricolati puri ** (L; LMCU)","38.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230107320800001 - Ingegneria dei Sistemi Robotici e Intelligenti ","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","27.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230107320800001 - Ingegneria dei Sistemi Robotici e Intelligenti ","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","10.000"
"Università di Verona","2024","L-8 - Ingegneria dell'informazione","0230107320800001 - Ingegneria dei Sistemi Robotici e Intelligenti ","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","29.000"
"Università di Verona","2025","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","154.000"
"Università di Verona","2025","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC00b","Immatricolati puri ** (L; LMCU)","122.000"
"Università di Verona","2025","L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","41.000"
"Università di Verona","2025","L-8 - Ingegneria dell'informazione","0230107320800001 - Ingegneria dei Sistemi Robotici e Intelligenti ","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","77.000"
"Università di Verona","2025","L-8 - Ingegneria dell'informazione","0230107320800001 - Ingegneria dei Sistemi Robotici e Intelligenti ","iC00b","Immatricolati puri ** (L; LMCU)","64.000"
"Telematica Uninettuno","2020","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","347.000"
"Telematica Uninettuno","2020","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00b","Immatricolati puri ** (L; LMCU)","128.000"
"Telematica Uninettuno","2020","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","13.000"
"Telematica Uninettuno","2020","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","74.000"
"Telematica Uninettuno","2020","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","6.000"
"Telematica Uninettuno","2020","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","83.000"
"Telematica Uninettuno","2021","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","226.000"
"Telematica Uninettuno","2021","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00b","Immatricolati puri ** (L; LMCU)","81.000"
"Telematica Uninettuno","2021","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","8.000"
"Telematica Uninettuno","2021","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","50.000"
"Telematica Uninettuno","2021","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","4.000"
"Telematica Uninettuno","2021","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","58.000"
"Telematica Uninettuno","2022","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","254.000"
"Telematica Uninettuno","2022","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00b","Immatricolati puri ** (L; LMCU)","100.000"
"Telematica Uninettuno","2022","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","6.000"
"Telematica Uninettuno","2022","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","34.000"
"Telematica Uninettuno","2022","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","4.000"
"Telematica Uninettuno","2022","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","44.000"
"Telematica Uninettuno","2023","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","268.000"
"Telematica Uninettuno","2023","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00b","Immatricolati puri ** (L; LMCU)","81.000"
"Telematica Uninettuno","2023","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","6.000"
"Telematica Uninettuno","2023","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","57.000"
"Telematica Uninettuno","2023","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","4.000"
"Telematica Uninettuno","2023","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","65.000"
"Telematica Uninettuno","2024","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","281.000"
"Telematica Uninettuno","2024","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00b","Immatricolati puri ** (L; LMCU)","102.000"
"Telematica Uninettuno","2024","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","3.000"
"Telematica Uninettuno","2024","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","36.000"
"Telematica Uninettuno","2024","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","6.000"
"Telematica Uninettuno","2024","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","48.000"
"Telematica Uninettuno","2025","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","246.000"
"Telematica Uninettuno","2025","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC00b","Immatricolati puri ** (L; LMCU)","100.000"
"Telematica Uninettuno","2025","L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","9.000"
"Telematica Guglielmo Marconi","2020","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","101.000"
"Telematica Guglielmo Marconi","2020","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","31.000"
"Telematica Guglielmo Marconi","2020","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","13.000"
"Telematica Guglielmo Marconi","2020","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","16.000"
"Telematica Guglielmo Marconi","2020","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","3.000"
"Telematica Guglielmo Marconi","2020","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","19.000"
"Telematica Guglielmo Marconi","2021","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","129.000"
"Telematica Guglielmo Marconi","2021","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","41.000"
"Telematica Guglielmo Marconi","2021","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","14.000"
"Telematica Guglielmo Marconi","2021","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","12.000"
"Telematica Guglielmo Marconi","2021","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","2.000"
"Telematica Guglielmo Marconi","2021","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","17.000"
"Telematica Guglielmo Marconi","2022","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","182.000"
"Telematica Guglielmo Marconi","2022","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","79.000"
"Telematica Guglielmo Marconi","2022","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","2.000"
"Telematica Guglielmo Marconi","2022","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","33.000"
"Telematica Guglielmo Marconi","2022","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","5.000"
"Telematica Guglielmo Marconi","2022","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","38.000"
"Telematica Guglielmo Marconi","2023","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","229.000"
"Telematica Guglielmo Marconi","2023","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","88.000"
"Telematica Guglielmo Marconi","2023","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","18.000"
"Telematica Guglielmo Marconi","2023","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","48.000"
"Telematica Guglielmo Marconi","2023","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","12.000"
"Telematica Guglielmo Marconi","2023","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","54.000"
"Telematica Guglielmo Marconi","2024","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","406.000"
"Telematica Guglielmo Marconi","2024","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","116.000"
"Telematica Guglielmo Marconi","2024","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","24.000"
"Telematica Guglielmo Marconi","2024","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","60.000"
"Telematica Guglielmo Marconi","2024","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","16.000"
"Telematica Guglielmo Marconi","2024","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","65.000"
"Telematica Guglielmo Marconi","2025","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","429.000"
"Telematica Guglielmo Marconi","2025","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","177.000"
"Telematica Guglielmo Marconi","2025","L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","19.000"
"Telematica Giustino Fortunato","2021","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","9.000"
"Telematica Giustino Fortunato","2021","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","3.000"
"Telematica Giustino Fortunato","2021","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","3.000"
"Telematica Giustino Fortunato","2021","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","2.000"
"Telematica Giustino Fortunato","2021","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","3.000"
"Telematica Giustino Fortunato","2022","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","11.000"
"Telematica Giustino Fortunato","2022","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","6.000"
"Telematica Giustino Fortunato","2022","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","3.000"
"Telematica Giustino Fortunato","2022","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","2.000"
"Telematica Giustino Fortunato","2022","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","3.000"
"Telematica Giustino Fortunato","2023","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","5.000"
"Telematica Giustino Fortunato","2023","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","2.000"
"Telematica Giustino Fortunato","2023","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","3.000"
"Telematica Giustino Fortunato","2023","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","2.000"
"Telematica Giustino Fortunato","2023","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","1.000"
"Telematica Giustino Fortunato","2023","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","2.000"
"Telematica Giustino Fortunato","2024","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","7.000"
"Telematica Giustino Fortunato","2024","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","4.000"
"Telematica Giustino Fortunato","2024","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","9.000"
"Telematica Giustino Fortunato","2024","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","1.000"
"Telematica Giustino Fortunato","2024","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","0.000"
"Telematica Giustino Fortunato","2024","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","1.000"
"Telematica Giustino Fortunato","2025","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","7.000"
"Telematica Giustino Fortunato","2025","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","5.000"
"Telematica Giustino Fortunato","2025","L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","10.000"
"Telematica Niccolò Cusano","2020","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","57.000"
"Telematica Niccolò Cusano","2020","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00b","Immatricolati puri ** (L; LMCU)","8.000"
"Telematica Niccolò Cusano","2020","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","1.000"
"Telematica Niccolò Cusano","2020","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","0.000"
"Telematica Niccolò Cusano","2020","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","2.000"
"Telematica Niccolò Cusano","2021","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","127.000"
"Telematica Niccolò Cusano","2021","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00b","Immatricolati puri ** (L; LMCU)","48.000"
"Telematica Niccolò Cusano","2021","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","1.000"
"Telematica Niccolò Cusano","2021","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","22.000"
"Telematica Niccolò Cusano","2021","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","4.000"
"Telematica Niccolò Cusano","2021","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","27.000"
"Telematica Niccolò Cusano","2022","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","110.000"
"Telematica Niccolò Cusano","2022","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00b","Immatricolati puri ** (L; LMCU)","43.000"
"Telematica Niccolò Cusano","2022","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","5.000"
"Telematica Niccolò Cusano","2022","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","22.000"
"Telematica Niccolò Cusano","2022","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","9.000"
"Telematica Niccolò Cusano","2022","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","26.000"
"Telematica Niccolò Cusano","2023","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","68.000"
"Telematica Niccolò Cusano","2023","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00b","Immatricolati puri ** (L; LMCU)","27.000"
"Telematica Niccolò Cusano","2023","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","7.000"
"Telematica Niccolò Cusano","2023","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","7.000"
"Telematica Niccolò Cusano","2023","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","0.000"
"Telematica Niccolò Cusano","2023","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","8.000"
"Telematica Niccolò Cusano","2024","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","101.000"
"Telematica Niccolò Cusano","2024","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00b","Immatricolati puri ** (L; LMCU)","18.000"
"Telematica Niccolò Cusano","2024","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","17.000"
"Telematica Niccolò Cusano","2024","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","13.000"
